,total_pa,age,years_after_28,primary_position,bats,avg_lineup_position_,total_pa_,avg_lineup_position,ops_reg,k_rate_batter_reg,bb_rate_batter_reg,batter_avg_exp_ba_reg,batter_avg_xwoba_reg,batter_avg_woba_reg,babip_batter_reg,fly_balls_ratio_batter_reg,ground_balls_ratio_batter_reg,line_drives_ratio_batter_reg,popups_ratio_batter_reg,hr_fb_pct_batter_reg
358,169.0,30.0,2.0,ss,R,4.153171711280814,469.375,5.1327474351055535,0.7511199671061152,0.2719789551167407,0.07792582167681174,0.32371604612847393,0.39010661915924233,0.3425221270039274,0.3017957948593053,0.2064439721735183,0.24898377987769085,0.16805467614799274,0.0694948667278666,0.21522987230140328
359,0.0,30.0,2.0,2b,B,8.851619608522432,94.125,5.021789243444917,0.6836666866506143,0.22014363230542458,0.07936126930885662,0.2892790507666726,0.3011812194395562,0.3166318855038411,0.324203931923656,0.17996213578063286,0.35345707784168257,0.15873399443688885,0.067026303084536,0.09582514393638511
360,120.0,28.0,0.0,2b,L,7.812557509047663,266.5,5.021789243444917,0.6836175822512246,0.14114820461243177,0.10632296803035138,0.3052131571715232,0.30751242707207554,0.3251574557143898,0.3137009100718663,0.13748829787190678,0.4685060434880438,0.22603663999262305,0.010312440276130512,0.052934173133503626
361,82.0,33.0,5.0,2b,R,8.615384615384615,14.625,5.021789243444917,0.5660819606918621,0.2966490472496925,0.07600946854728223,0.295498258929368,0.30441735794513597,0.25676495386526915,0.291703323051993,0.17863686407678908,0.24771409603888292,0.1439836192218056,0.10943457946119545,0.034730915768788034
362,458.0,25.0,0.0,rf,L,6.0,70.625,4.5349214747568904,0.7747997913477818,0.2799197491653323,0.05538086107686718,0.3043377558035531,0.37352096943423296,0.33992639104934586,0.30244387683024726,0.20699289531491855,0.27614047114248524,0.15235178619215947,0.04751598916486257,0.26919599755688794
363,149.0,26.0,0.0,1b,L,8.458333333333334,79.375,4.780157613345157,0.5218972452233838,0.2576024059821256,0.06458922546173587,0.2693148281340925,0.3109999774180204,0.2260284300327479,0.1565649135920814,0.26100729342499374,0.2844405984480155,0.13099537290260568,0.05918314590879931,0.16429264851684203
364,0.0,28.0,1.0,ss,R,8.0,1.5,5.1327474351055535,0.538995687383558,0.15692566669290292,0.052471024298089,0.27087628087838245,0.29355555742448447,0.24670035905560617,0.22893800638775363,0.21621829067607315,0.42682585079238183,0.2215720626004049,0.039838737284708436,0.11415739238591097
365,0.0,35.0,7.0,c,L,7.647058823529412,41.625,7.0242474263825025,0.6675623687551836,0.32340843491533816,0.1533574798682534,0.31120074589735786,0.36138335600303095,0.31345728015966234,0.30405368944441635,0.1858007653486043,0.25633450016348686,0.13468971216967418,0.015873191166201152,0.0711381991923605
366,576.0,29.0,1.0,3b,B,5.049370409964124,527.0,5.174070185843233,0.6965108954009667,0.2238818300307775,0.07765531770879422,0.33343485791162447,0.3795521484777476,0.3190746149436423,0.29080597674045,0.18479781582994298,0.3116365606811288,0.1968820670429902,0.05271388438766517,0.15857870574819258
367,0.0,26.0,0.0,1b,L,7.134832134292566,156.375,4.780157613345157,0.5703771622189173,0.2927045887203213,0.05700830920733673,0.27605090921354114,0.3184360402313338,0.2568312860357125,0.214868666368699,0.2353518578554079,0.24756737563386483,0.14040631115373411,0.06710109972780035,0.17665012811506356
368,0.0,32.0,4.0,3b,R,5.678160919540231,129.375,5.174070185843233,0.7103328222798042,0.18124750568464099,0.07302421597081707,0.34031673704890486,0.36689828816891923,0.32371083031858294,0.3367484242159501,0.17243484344316315,0.4029579573926569,0.19623610867659638,0.041799386728398315,0.06007222170323207
369,0.0,26.0,0.0,ss,B,8.464257073494354,234.875,5.1327474351055535,0.6219890586235902,0.26845238909225155,0.07646091363392418,0.29604207043806907,0.30951731077147154,0.28530915951055236,0.2698662036480624,0.1992910337987713,0.3322150660533047,0.15159340030479324,0.03484324568334044,0.1341029073668025
370,0.0,34.0,6.0,3b,L,6.802631578947367,97.5,5.174070185843233,0.584414656920961,0.19005008367193785,0.08841589288857113,0.2856032571538728,0.29567781181892033,0.2686201256799913,0.25577274064410577,0.17896639584739368,0.38215986279278585,0.17811352492084057,0.051074478009628124,0.05392743350467277
371,0.0,24.0,0.0,c,R,9.428571428571429,3.5,7.0242474263825025,0.6328722534577131,0.21516685622678144,0.1647402939832138,0.372076270526693,0.4049776816936512,0.32918006468583305,0.28358560344944334,0.11428054087319478,0.27371718472030304,0.28388941221460057,0.03384022187649598,0.10215166183283565
372,56.0,25.0,0.0,lf,L,7.243243243243244,64.375,5.002857585924129,0.6799619164071142,0.18790816070357105,0.11454968966304209,0.3324556757105305,0.34411572879250857,0.31953456139259956,0.3091041620010614,0.18888412792019804,0.33238807618801813,0.24990101569050882,0.024197528793040192,0.0674200778952162
373,0.0,29.0,1.0,c,R,6.693156732891833,169.875,7.0242474263825025,0.6883455740976847,0.26349631609965773,0.08377579699132129,0.3397820597193212,0.37375939345681014,0.3112825192270455,0.3169280242194761,0.15015802486016952,0.2802688362361071,0.19900248751293267,0.08601463075120445,0.1810348402973991
374,56.0,26.0,0.0,rf,R,8.0,76.25,4.5349214747568904,0.7156851161098781,0.24515607422311697,0.08231603223308402,0.30928847527356357,0.34282456043921344,0.3242633370218355,0.3388422106590866,0.20342432304829042,0.26251947921728996,0.2278361776646702,0.04667226275270173,0.05615375716658587
375,351.0,27.0,0.0,ss,R,8.481931963311274,412.5,5.1327474351055535,0.6427057677328282,0.2719042319365362,0.04931990816272466,0.3054587365239303,0.3370860807318487,0.2934477935846957,0.2905229752831696,0.1779909831672073,0.27571473219992115,0.18855786071643996,0.06345306059251671,0.13955531611755648
376,0.0,31.0,3.0,c,R,8.713842975206612,181.5,7.0242474263825025,0.6233944312998094,0.16262154572615353,0.07319191688395339,0.29738921193137413,0.3123037213331702,0.28946094215340024,0.28504258586938164,0.18325196006888897,0.36545583204233406,0.20677687205804787,0.056952193879417724,0.05795564609679598
377,492.0,25.0,0.0,lf,L,3.847738353240368,570.75,5.002857585924129,0.9410593888473984,0.2115260593118718,0.10629072465544685,0.40756870952963764,0.5236510594463025,0.40567385644139986,0.3202092820928844,0.2283609527349343,0.2955608867378096,0.20479943658882163,0.025093393352295885,0.3066470277279799
378,360.0,31.0,3.0,cf,R,2.3935232041887646,363.25,5.906513769866786,0.9737499150604961,0.2810531431054124,0.10153412104952209,0.39310095713967413,0.5260089710843853,0.42822220528257104,0.3418757213854125,0.27785134162088354,0.1847089672519062,0.14514397185434522,0.056144497966052406,0.3113152715979833
379,193.0,26.0,0.0,2b,R,4.199742213283098,519.125,5.021789243444917,0.7471966430696454,0.1823453137176727,0.06914702756067803,0.3293374410399291,0.3624040267171471,0.3377413479058583,0.3107746144727577,0.1612384655222838,0.41290467300123623,0.2013579839319862,0.025239751107378774,0.17702047970969673
380,384.0,26.0,0.0,lf,R,6.373281083006768,150.375,5.002857585924129,0.7208616329482213,0.19814081189902003,0.05516900865888036,0.33759997256202406,0.37127841603358136,0.3284452206500962,0.3150218418649275,0.16752122337522338,0.370982331027846,0.20664988515329066,0.03594683506413946,0.18150421550321838
381,0.0,35.0,7.0,c,R,4.265486725663717,168.375,7.0242474263825025,0.8752960229256633,0.19511993238891207,0.11261884642455547,0.3686940742750332,0.41547789271368274,0.38531668666087726,0.34713618238031924,0.1821774821113685,0.36206268953075876,0.20355242055033893,0.03354061431672578,0.24779835112086002
382,594.0,35.0,7.0,1b,R,3.5383112703880815,670.75,4.780157613345157,0.8049267647937011,0.18181310100590728,0.08834586148477092,0.3575497510116,0.4113434117407863,0.3682782666552275,0.3287040081225961,0.1916935961399829,0.37027252785982157,0.18610596033358767,0.030937554178992518,0.1792678620206159
383,496.0,23.0,0.0,cf,R,8.846153846153847,23.125,5.906513769866786,0.48320151961578695,0.1999224870602002,0.0360867582750767,0.25899124960911835,0.2639944391759956,0.2191691665948992,0.22832035893587488,0.1699989131507729,0.37641406408199474,0.14374189459815107,0.07771979802940987,0.028605700733210702
384,637.0,27.0,0.0,ss,R,2.987549088642161,591.5,5.1327474351055535,0.7753716351594973,0.2737133559656393,0.0839749566771795,0.33443809532419894,0.4097999099539672,0.34377167197629743,0.29694700960079284,0.2405617002834924,0.24824351878838805,0.15723373664613793,0.057533949567284186,0.2208644055008094
385,244.0,28.0,0.0,cf,R,7.644035125294496,354.375,5.906513769866786,0.7280367271000731,0.24242871637862434,0.05917200716935375,0.3116239199310575,0.3654891280080324,0.3252695073603374,0.2740958359110404,0.227600220052837,0.28583241518546604,0.15787665272242837,0.055095752309548024,0.2014375603344959
386,407.0,36.0,8.0,c,R,8.963246855345911,397.5,7.0242474263825025,0.578607981013804,0.30143830628056556,0.07801314906548396,0.2868096472031786,0.3335582096075643,0.2688078415360964,0.22338851676646757,0.20185645519072407,0.27115946790956796,0.14499156162346372,0.04198596672698218,0.19016358626932958
387,6.0,27.0,0.0,c,R,10.272727272727272,14.375,7.0242474263825025,0.5063047253357656,0.5137506207962653,0.14969251607005504,0.2998162563170868,0.4454224668075373,0.24113002251319823,0.07064830774986333,0.13257325520745178,0.20341571114611137,0.04389987116511509,0.014846032823236944,0.41578266454601825
388,387.0,34.0,6.0,3b,L,6.087005923512958,255.375,5.174070185843233,0.6370705134567034,0.24812341267930338,0.08521412970169383,0.28548186486204136,0.3193206640549826,0.28690278591339075,0.26226226742292014,0.17710319251655623,0.25489249134532643,0.1677648166763993,0.11645100652730037,0.16313032377241043
389,230.0,32.0,4.0,rf,R,2.438405581979384,412.875,4.5349214747568904,0.7698286425375636,0.24988078021089616,0.0761308468296454,0.3483699046503892,0.4244449020777808,0.349700831222386,0.2856657822268812,0.21092579230485017,0.29643173446110394,0.1510110716475916,0.06478738812465078,0.2692135299886516
390,404.0,26.0,0.0,c,R,9.684057971014491,40.25,7.0242474263825025,0.625631546763622,0.3056114536558595,0.08619430936701246,0.2949023131939427,0.36863620410104986,0.3016013782985945,0.29510849607739414,0.1340285346039502,0.39035310360783304,0.10871251541448444,0.03792736606677664,0.1481021537881201
391,456.0,31.0,3.0,2b,L,4.326314035061752,615.875,5.021789243444917,0.6675949792733948,0.11668490042645493,0.07367293870785646,0.3118335832829228,0.311986668311897,0.307960880571364,0.29326253080192644,0.19604736211059828,0.36654435151306386,0.2537102299532994,0.055088084038618715,0.035600310374461555
392,635.0,25.0,0.0,ss,R,4.874074074074074,350.0,5.1327474351055535,0.706825292905148,0.24054934319296858,0.03969313143080999,0.323401084304996,0.36646904722333745,0.32320757033520164,0.29730183407204075,0.16655910217252684,0.35351655096221735,0.18715820728587815,0.03427666071063369,0.24856907901551667
393,538.0,21.0,0.0,cf,L,7.728070175438597,275.625,5.906513769866786,0.8403975800068345,0.2427539240928931,0.048160142811533295,0.3482490284427623,0.4082751839209564,0.3741972624983103,0.3586744023636062,0.13222964941516543,0.40886585801288233,0.16470469501678986,0.029051512643731514,0.34216639438407354
394,0.0,26.0,1.0,1b,R,5.678571428571428,39.0,4.780157613345157,0.47022873561672457,0.2894364319259511,0.06135717950759013,0.28324915164636005,0.3099759320952962,0.21539542690938865,0.19916830284255937,0.1672466912619648,0.29892434790366845,0.13749822557114558,0.0779163586707062,0.13488120144931454
395,425.0,32.0,4.0,3b,R,4.2083311545585405,354.125,5.174070185843233,0.6478176160658741,0.21818345583396756,0.10772747377954342,0.2976202012334402,0.3214240058546603,0.312689803519461,0.2952403830505918,0.144503928876649,0.40760381728245915,0.16853989855863022,0.0254958779490046,0.0981162489239682
396,329.0,24.0,0.0,rf,L,8.666666666666666,38.125,4.5349214747568904,0.4722837384564219,0.3024679659276117,0.05363890130870918,0.2761440329282573,0.2835044793233908,0.2421776809222828,0.2730401643553938,0.1316599741246571,0.31537768932398436,0.12853899167886707,0.0836249739519644,0.025428027336255415
397,350.0,28.0,0.0,3b,L,3.478602600031844,525.25,5.174070185843233,0.7401518937923849,0.21330529670226048,0.10360703257157663,0.3121574761465167,0.33745222641140554,0.336223066329801,0.3278209539995537,0.18546456089052857,0.3522864642646868,0.20455227124598108,0.02361643751829953,0.1184615240544282
398,414.0,23.0,0.0,cf,L,6.682252945061032,255.125,5.906513769866786,0.5764937458633252,0.3041723015802714,0.09184023095237491,0.3027322571612056,0.3750472811691726,0.26016166253502965,0.19569213831122806,0.2034633123322346,0.2698820170830187,0.11698380244682025,0.06737615134834411,0.2044283754597016
399,1.0,33.0,5.0,3b,R,8.089225934276149,179.375,5.174070185843233,0.6561365692268485,0.2392142838040604,0.05186510655500225,0.3024866800270614,0.3128357547741859,0.29992741637140236,0.3059220598978864,0.14398122618399703,0.3977423503851072,0.16845621214652862,0.04623447780980983,0.13355248747981618
400,330.0,23.0,0.0,rf,B,5.84090909090909,106.875,4.5349214747568904,0.7428520493487608,0.2562586013910905,0.08771555413575939,0.3051568036703455,0.3472452813245684,0.3282611194178457,0.30154148806407627,0.2632362244156421,0.2248667565467308,0.181390343276958,0.05817180169390824,0.14960292810113998
401,0.0,22.0,0.0,c,R,8.25,8.75,7.0242474263825025,0.3833629874521806,0.40573951112201034,0.07456672718962307,0.241419876325592,0.25248620322880255,0.1844022218057877,0.2056104942535953,0.11959720149084208,0.25924195195297045,0.15976100727112366,0.02091940988728842,0.06314830004211659
402,157.0,28.0,0.0,2b,L,7.029596500309943,429.625,5.021789243444917,0.6246880581095673,0.2452038827777399,0.06699266222661009,0.2812712565558829,0.3261889168120161,0.289783283626011,0.24308320693041463,0.21059163565034617,0.24885262234279998,0.14878709590023803,0.10569336972776809,0.16378362429582627
403,0.0,27.0,0.0,2b,L,7.0,1.875,5.021789243444917,0.6019206738071197,0.22861637124003129,0.14424521021678757,0.22664654518625668,0.24859136722520625,0.29749268648813193,0.21146827368174964,0.1448920833296876,0.25116709093057366,0.1375812123520355,0.175323044308112,0.09914097773999493
404,56.0,25.0,0.0,cf,L,7.710097129289877,141.25,5.906513769866786,0.6429485205425028,0.341865435545765,0.10181155607854037,0.28436980441946896,0.3382455073837324,0.28895224046868334,0.23506388547502088,0.17257331950538718,0.25118154795168735,0.11029909588983021,0.07617427094677069,0.3067412504761788
405,615.0,24.0,0.0,1b,R,4.844898991622196,523.125,4.780157613345157,0.7259788237800179,0.18742760332258807,0.0666503496299814,0.3244291917133243,0.3721188016996082,0.33392280612201247,0.2909631756266482,0.18962210087720677,0.3684017353710694,0.1967195430582353,0.035218756700429815,0.17831401109218697
406,362.0,29.0,1.0,3b,R,5.015494501795872,337.625,5.174070185843233,0.6556974830960837,0.25860673790988287,0.09139038021474945,0.3188965606785365,0.3659845549350752,0.31444539177200526,0.2985774088699702,0.16021071251908756,0.34903334582576184,0.14749474564730997,0.035814493964262756,0.155831536703597
407,125.0,29.0,1.0,c,L,9.135903039936421,89.875,7.0242474263825025,0.7514650689077432,0.23139834812044946,0.10435090907886495,0.2771628179742411,0.2953070602237788,0.34240348405617477,0.3001325210628055,0.13939092733768055,0.3665183239139113,0.15005481613543745,0.08969586232531725,0.25824613044088646
408,580.0,29.0,1.0,3b,R,5.718602676059074,620.75,5.174070185843233,0.7339932626844432,0.2926170732343166,0.1155615325946121,0.335215929900784,0.4197446862797657,0.3287752390189432,0.27545929445160816,0.21696657302620762,0.2273189981872689,0.13929767838502968,0.07889348639406113,0.22994561093082816
409,0.0,29.0,1.0,3b,L,5.00922417174234,172.0,5.174070185843233,0.5693991844646589,0.1933905851772522,0.09710524870665839,0.30441812834210874,0.318787057204615,0.27273703807537836,0.2621434185534058,0.21240926847578942,0.355940080087186,0.20000388653621298,0.022349183550587102,0.023230201173436976
410,711.0,22.0,0.0,cf,R,3.136363636363636,350.0,5.906513769866786,0.828441226236852,0.2587966759114595,0.06447870444080704,0.33996723206771945,0.4126464961584791,0.3765555750053708,0.34440172712452244,0.16850159478878887,0.32495864900924,0.15692014717528405,0.05162709757253931,0.31596668083593776
411,17.0,34.0,6.0,c,R,7.8522727272727275,103.5,7.0242474263825025,0.6210598427613072,0.3486536246813607,0.11428841012771715,0.354025229308172,0.42396956889797704,0.28374086934022563,0.2545276879674818,0.1653265796608,0.30711700149006327,0.11961475436769149,0.01440709728077692,0.25685059101916224
412,228.0,31.0,3.0,3b,R,5.874228255112923,509.25,5.174070185843233,0.7496122969145205,0.19757925829144113,0.06283447549067286,0.33859550905684016,0.37440053628029296,0.3327833372059809,0.3264428971066629,0.18857496641676055,0.34681554229123024,0.2274872290393737,0.029775326936706772,0.15134728337983264
413,533.0,28.0,0.0,ss,R,8.04883629707113,179.25,5.1327474351055535,0.6978866618225618,0.21720497602987165,0.08529748525339251,0.3211086546147705,0.3645124405182488,0.31864149274205744,0.2699629605446054,0.20294422512634808,0.36850223931114423,0.14228243555464504,0.04852943226899761,0.1903334932289362
414,407.0,28.0,0.0,rf,L,7.4038136110674975,72.375,4.5349214747568904,0.5477904056677809,0.3301315803635315,0.06705237633522565,0.31118715163338306,0.37625357097640977,0.27161455613380625,0.282628913491198,0.171055278495632,0.27859102855641954,0.10005085370759066,0.0446492677143491,0.13339688114863993
415,0.0,27.0,0.0,c,R,9.75,13.125,7.0242474263825025,0.6830021602422379,0.3767679049891112,0.05656786200592094,0.3369120482887981,0.37744721373470286,0.2950637544733561,0.29276198414640564,0.12600742606467066,0.2662949555929697,0.19175503469374372,0.015869897155873974,0.40997457244574365
416,553.0,27.0,0.0,c,R,4.8692619110182,547.5,7.0242474263825025,0.7987204947630664,0.17819713715462013,0.09619962443232088,0.3170983656423993,0.3855901543789974,0.3622115992290907,0.275065862650345,0.3005207196285423,0.24574142356751305,0.18897301209329032,0.04541661841402462,0.16577659347155138
417,0.0,36.0,8.0,rf,B,9.285714285714288,7.875,4.5349214747568904,0.6217273598447897,0.265548041213845,0.06315942671363771,0.3317015429885078,0.36537829403387123,0.2840336561636335,0.3326837307784313,0.26084029827310223,0.27417003245718824,0.12805642503234915,0.050934272315683954,0.08517154787386523
418,323.0,26.0,0.0,c,R,6.738004879371102,162.75,7.0242474263825025,0.7070734480598329,0.19272082430955376,0.07615673620779324,0.3155817351170659,0.359025629954282,0.32244627411387594,0.2530797941594133,0.2243469486692724,0.3002701894136097,0.1558531740256055,0.09050331646313718,0.20956186832365656
419,599.0,31.0,3.0,1b,R,3.0904857172170197,551.0,4.780157613345157,0.7804444275681134,0.12677194785025508,0.13008042427757902,0.3234332166310373,0.3496075386312292,0.36371955512173393,0.30938594622497617,0.17469772275875825,0.4275265184929465,0.19130260479276331,0.050057904432343876,0.12599817192758847
420,455.0,24.0,0.0,rf,L,6.2727272727272725,27.5,4.5349214747568904,0.8493880370778489,0.11289018555779241,0.03271315750578723,0.31697802290324356,0.3441985112851438,0.38803086432457357,0.3654217981285449,0.18806455107795786,0.44159651822476614,0.2232792402923322,0.00806242326352095,0.13951026704233893
421,626.0,28.0,0.0,3b,L,4.830475436513172,596.25,5.174070185843233,0.7493730443671767,0.2561000142642389,0.09864886323672105,0.3498917426995763,0.40461198299764434,0.3339686153313113,0.3087193979892624,0.19654591841709212,0.3025286410708346,0.18989357736364376,0.020663154856067872,0.20100377914871106
422,672.0,26.0,0.0,2b,R,4.95464090879425,549.375,5.021789243444917,0.7345474589938423,0.21636390088347277,0.07552051557202322,0.3278289868221683,0.38188776589388157,0.3316405698277833,0.3006917527593031,0.23287728230051688,0.2923969867251286,0.1899696627715958,0.05237254950168448,0.15196360302333345
423,570.0,26.0,0.0,c,B,7.811676545609688,314.875,7.0242474263825025,0.729215737930899,0.301927059876288,0.08370548651459885,0.3124339577921133,0.4038960238542068,0.31933733661533276,0.23366427750571345,0.2554567032073028,0.20797001056672262,0.1426291691202316,0.0659051538481566,0.22948596470548044
424,683.0,33.0,5.0,rf,R,1.5497027662132754,493.625,4.5349214747568904,0.8241076984975777,0.18584894666458412,0.09438591650827388,0.32679810710181745,0.3842381581268413,0.3717553097807371,0.2854519848609397,0.20170064836215273,0.3234562269080141,0.17754747440586324,0.07776266774019247,0.2663172576976027
425,187.0,27.0,0.0,c,R,9.166666666666666,104.375,7.0242474263825025,0.5358303835473652,0.2967215385410527,0.05508838856098112,0.29951292820797554,0.29749325207167476,0.2526105650270133,0.3033447750599078,0.1547593015786149,0.2815720084736958,0.1779676314089395,0.06341239824388326,0.04770054819577079
426,136.0,31.0,3.0,cf,L,4.698103636330024,355.875,5.906513769866786,0.7268786213806215,0.20262644945914274,0.10395549726771464,0.31375056319827715,0.33571833314558325,0.3291304411147895,0.30516328507929597,0.25060918589734954,0.26880253548194327,0.1921331516774383,0.06179610549779377,0.10953212521726248
427,0.0,28.0,0.0,lf,R,8.461538461538462,21.875,5.002857585924129,0.4997682086219545,0.39204199623479974,0.03988408261855053,0.29615204070576184,0.3149848141372843,0.21976067124646892,0.31273722333299325,0.2571171439311857,0.13357119314778756,0.15627490284778053,0.05856392856629525,0.033135002719935684
428,219.0,23.0,0.0,ss,L,6.601893642072214,130.0,5.1327474351055535,0.552097691011899,0.23625938395188048,0.06548934561435238,0.24294790949046663,0.2507928063948591,0.264638716684934,0.25565477526346675,0.17316563354076128,0.38078334301753397,0.15307589974269636,0.05278693142939169,0.06232916180453236
429,0.0,27.0,0.0,1b,L,8.806451612903224,44.375,4.780157613345157,0.5838447531990192,0.338940820349202,0.03442462578904237,0.34011030213895366,0.375245717469809,0.28878276018254395,0.2990056774698251,0.12428222811104457,0.34524835625167505,0.13497713449389712,0.017979995020806213,0.24614729850673095
430,378.0,27.0,0.0,lf,L,5.9334498969790195,253.375,5.002857585924129,0.7648748579242425,0.23574699041629507,0.1275157608916247,0.3320457054306499,0.37809465291431843,0.34671789130070235,0.2794349944088169,0.1995388740260626,0.30190786845792544,0.18113310808674557,0.03604640121355591,0.2455239180591507
431,0.0,34.0,6.0,rf,L,5.076923076923077,108.0,4.5349214747568904,0.5990305474823139,0.24596399142148898,0.076886527601222,0.2926331474676937,0.3073132960228292,0.28567770982682056,0.24932831625724777,0.17296847045023786,0.37860675410343214,0.14259411388706247,0.02420629379480106,0.13713790866261957
432,150.0,30.0,2.0,c,R,9.091094098265335,75.875,7.0242474263825025,0.6217591505069268,0.20808554284918254,0.06522772796114143,0.29860433637939354,0.29678151349494497,0.29472161038857075,0.2875229644244652,0.18738077665172012,0.32660764994337177,0.221545895388419,0.06543562499739723,0.040997311241196085
433,12.0,22.0,0.0,ss,L,8.166666666666666,36.875,5.1327474351055535,0.9667900468540243,0.21838846169561474,0.0379955022791063,0.35343827587949067,0.34857495497404706,0.4206582804001475,0.46559565305678696,0.22976305624605525,0.2825357901365651,0.2305940894999814,0.05421648784989228,0.0854581853623136
434,0.0,32.0,4.0,lf,R,8.9,15.625,5.002857585924129,0.2969485494834661,0.3290244193362542,0.021667137957505304,0.2943420530408412,0.3014500090114215,0.16211238980600498,0.16727481892034368,0.07607826192686178,0.47156797344050555,0.10353910664922002,0.012031418398138635,0.04317591263506771
435,0.0,29.0,1.0,cf,R,7.400000000000001,4.5,5.906513769866786,0.4834614366615703,0.3681915735334873,0.08052000805121395,0.24590078596684475,0.27325722124472374,0.22855272274074695,0.24906873181203587,0.18370890356638322,0.2538707173613015,0.13052906727456345,0.027240630130928412,0.08468792980226852
436,0.0,26.0,1.0,c,R,12.5,0.75,7.0242474263825025,0.7779415920679237,0.209377091813503,0.06961608675779431,0.32759825498148826,0.36383657293844096,0.34857053040514446,0.30327147176584385,0.23415384302994013,0.268755838282187,0.21314087023027908,0.05002467581742883,0.15100680444853967
437,686.0,29.0,1.0,ss,B,2.6489753092757047,635.25,5.1327474351055535,0.7598937922664777,0.18570092437876431,0.08780329817717697,0.3160053917614992,0.3674028621482016,0.3466678650206567,0.2836636303589506,0.22331365840631184,0.3392276683733172,0.16538447848073692,0.06257037122573282,0.18566512608047134
438,713.0,28.0,0.0,1b,L,3.3046064043446015,687.125,4.780157613345157,0.820753351127301,0.21489644645799796,0.10413540314008879,0.34405401124684765,0.4222571438442997,0.36073246494518574,0.27228090986059483,0.217711317494789,0.2983037140314456,0.15778163240915982,0.07376152842118845,0.2699299783371891
439,434.0,28.0,0.0,lf,R,5.125192130341223,406.625,5.002857585924129,0.7191219671818777,0.16316095632872207,0.04025966527876955,0.3206844915570053,0.33839291889703166,0.3396939983778477,0.3329943818854422,0.14078690928661639,0.42709166486008243,0.20295909979334756,0.04655188493911272,0.11748831890711063
440,0.0,35.0,7.0,1b,L,6.799999999999999,14.625,4.780157613345157,0.5377416363431502,0.30497849705690944,0.11845686106160352,0.28492431187219325,0.300415142982125,0.2498037596949353,0.18571492102280826,0.16011428131814473,0.3232342740529746,0.13233328777933354,0.03438437558964841,0.2030457510201192
441,0.0,26.0,0.0,c,R,10.333333333333334,2.5,7.0242474263825025,0.5297552205854081,0.2438557703903523,0.136705666514309,0.28757532881914094,0.30914137258613805,0.2630707399772774,0.1825081283538136,0.12951794632295408,0.42826836490523223,0.11340800050988063,0.03835225146002877,0.11577188341054707
442,30.0,26.0,0.0,c,R,7.22749820969828,245.125,7.0242474263825025,0.665852460275414,0.2781765848193009,0.07206513742671589,0.34964459124247055,0.3893839973244451,0.29939889841097683,0.3000156615517534,0.14259154430114188,0.34891834631164215,0.17595530210336197,0.035440938989973976,0.2267537190367374
443,318.0,25.0,0.0,1b,L,5.952858101657104,183.375,4.780157613345157,0.6754794384417186,0.22553525151820483,0.04286511425791088,0.3384443268033183,0.3919066005676281,0.3129855277187159,0.3017550851632749,0.1911029328958643,0.39072712062427156,0.15274688004441292,0.016011342016528464,0.15034362181988886
444,123.0,26.0,0.0,1b,L,7.650682954982686,197.75,4.780157613345157,0.6347701959186545,0.30325624170032967,0.09592954820386669,0.34114624006135563,0.35822111081005414,0.2998300332595662,0.3528884219348697,0.13360484575462858,0.33680884983549925,0.16645226796074952,0.015030237667685926,0.09823845021177069
445,12.0,35.0,7.0,c,R,8.361419711343393,88.625,7.0242474263825025,0.6730716705535961,0.17173744489108292,0.09906854471409676,0.27984411676385273,0.3490658982128867,0.2929104818696605,0.16541167535926027,0.25229302159649347,0.3247124371266054,0.1337362403131599,0.07818744505856201,0.23970902227701452
446,439.0,23.0,0.0,3b,R,7.620689655172415,138.125,5.174070185843233,0.6425172648820786,0.2391625053371084,0.05545941674116009,0.28347753204746634,0.30559839587480686,0.28681075945096457,0.295091886461327,0.09466675172696455,0.36656212994198456,0.15408395981123907,0.12199490816705531,0.2601459493582402
447,213.0,22.0,0.0,ss,R,8.0,2.5,5.1327474351055535,0.7449073735101946,0.3026689111338492,0.1288082210583438,0.39030944342793145,0.3967314831012198,0.3471403111815254,0.5317462722027197,0.12072251858593006,0.34769351513117536,0.12536245425368425,0.03452690564674731,0.09893640673445618
448,20.0,29.0,1.0,ss,B,8.609502262443439,110.5,5.1327474351055535,0.5872487958730392,0.22852828427276076,0.07979274162716518,0.29249106700868044,0.3013634826315913,0.277838049853713,0.2752101264752561,0.1687954927767122,0.3327611039293047,0.19499249247261333,0.05908154889708878,0.11007079564209747
449,578.0,30.0,2.0,rf,R,3.571252785227064,416.375,4.5349214747568904,0.7176785531725112,0.2626376292628377,0.10516328120780319,0.3413638330317528,0.42298470379938036,0.329859638449323,0.2532167918192107,0.20016755648167367,0.29409306054682677,0.1430149518792721,0.05934733095011203,0.2493763480958196
450,0.0,23.0,1.0,c,B,9.11111111111111,21.0,7.0242474263825025,0.6391305739854357,0.19053531838183232,0.07308817303297371,0.3130024986978291,0.3151080882460014,0.29920309807036843,0.26934451169680834,0.1460887567055859,0.3234896417502766,0.21910437884530579,0.10425841573181295,0.1487803509838116
451,0.0,27.0,1.0,rf,L,8.58,49.875,4.5349214747568904,0.5188943978346999,0.3288187887130433,0.08998956936561428,0.3886944457119415,0.4434512245402278,0.25419551303238697,0.2243862293962665,0.13081858915600203,0.32139594334445176,0.15090019061311713,0.012286448085814236,0.2623523221663055
